"ncsLclasCd","ncsLclasCdnm","ncsMclasCd","ncsMclasCdnm","ncsSclasCd","ncsSclasCdnm","ncsSubdCd","ncsSubdCdnm","ncsCompeUnitCd","compeUnitName"
"02","경영·회계·사무","04","생산ㆍ품질관리","03","무역·유통관리","02","수출입관리","01","수출입사전준비"
"02","경영·회계·사무","04","생산ㆍ품질관리","03","무역·유통관리","02","수출입관리","02","수출입위험관리"
"02","경영·회계·사무","04","생산ㆍ품질관리","03","무역·유통관리","02","수출입관리","04","수출입계약"
"02","경영·회계·사무","04","생산ㆍ품질관리","03","무역·유통관리","02","수출입관리","05","수출입운송보험"
"02","경영·회계·사무","04","생산ㆍ품질관리","03","무역·유통관리","02","수출입관리","08","수출마케팅"
"02","경영·회계·사무","04","생산ㆍ품질관리","03","무역·유통관리","02","수출입관리","09","수입마케팅"
"02","경영·회계·사무","04","생산ㆍ품질관리","03","무역·유통관리","02","수출입관리","10","수출통관"
"02","경영·회계·사무","04","생산ㆍ품질관리","03","무역·유통관리","02","수출입관리","11","수입통관"
"02","경영·회계·사무","04","생산ㆍ품질관리","03","무역·유통관리","02","수출입관리","12","수출대금결제"
"02","경영·회계·사무","04","생산ㆍ품질관리","03","무역·유통관리","02","수출입관리","13","수입대금결제"
"02","경영·회계·사무","04","생산ㆍ품질관리","03","무역·유통관리","03","원산지관리","01","FTA 원산지 활용분석"
"02","경영·회계·사무","04","생산ㆍ품질관리","03","무역·유통관리","03","원산지관리","02","FTA 원산지 판정요소관리"
"02","경영·회계·사무","04","생산ㆍ품질관리","03","무역·유통관리","03","원산지관리","03","FTA 원산지 판정"
"02","경영·회계·사무","04","생산ㆍ품질관리","03","무역·유통관리","03","원산지관리","04","FTA 원산지 증빙서류 발급"
"02","경영·회계·사무","04","생산ㆍ품질관리","03","무역·유통관리","03","원산지관리","05","FTA 원산지 인증수출자 인증"
"02","경영·회계·사무","04","생산ㆍ품질관리","03","무역·유통관리","03","원산지관리","06","FTA 원산지 수입 활용"
"02","경영·회계·사무","04","생산ㆍ품질관리","03","무역·유통관리","03","원산지관리","07","FTA 원산지 검증 대응"
"02","경영·회계·사무","04","생산ㆍ품질관리","03","무역·유통관리","03","원산지관리","08","FTA 원산지 활용전략수립"
"02","경영·회계·사무","04","생산ㆍ품질관리","03","무역·유통관리","04","유통관리","01","상품기획"
"02","경영·회계·사무","04","생산ㆍ품질관리","03","무역·유통관리","04","유통관리","02","상품매입"
"02","경영·회계·사무","04","생산ㆍ품질관리","03","무역·유통관리","04","유통관리","03","매장관리"
"02","경영·회계·사무","04","생산ㆍ품질관리","03","무역·유통관리","04","유통관리","04","판매촉진관리"
"02","경영·회계·사무","04","생산ㆍ품질관리","03","무역·유통관리","04","유통관리","05","판매 인력관리"
"02","경영·회계·사무","04","생산ㆍ품질관리","03","무역·유통관리","04","유통관리","06","고객관리"
"02","경영·회계·사무","04","생산ㆍ품질관리","03","무역·유통관리","04","유통관리","07","상권관리"
"02","경영·회계·사무","04","생산ㆍ품질관리","03","무역·유통관리","04","유통관리","08","유통물류관리"
"02","경영·회계·사무","04","생산ㆍ품질관리","03","무역·유통관리","04","유통관리","09","유통채널관리"
"02","경영·회계·사무","04","생산ㆍ품질관리","03","무역·유통관리","04","유통관리","10","유통정보 운영관리"
"02","경영·회계·사무","04","생산ㆍ품질관리","03","무역·유통관리","04","유통관리","11","유통정보 분석"
"02","경영·회계·사무","04","생산ㆍ품질관리","03","무역·유통관리","04","유통관리","12","성과관리"
"03","금융·보험","01","금융","01","금융영업","01","창구사무","02","예금상품 세일즈"
"03","금융·보험","01","금융","01","금융영업","01","창구사무","03","제신고 처리"
"03","금융·보험","01","금융","01","금융영업","01","창구사무","04","출납관리"
"03","금융·보험","01","금융","01","금융영업","01","창구사무","05","외국환거래"
"03","금융·보험","01","금융","01","금융영업","01","창구사무","06","전자금융 서비스"
"03","금융·보험","01","금융","01","금융영업","01","창구사무","07","개인대출 세일즈"
"03","금융·보험","01","금융","01","금융영업","01","창구사무","08","펀드 세일즈"
"03","금융·보험","01","금융","01","금융영업","01","창구사무","09","방카슈랑스 세일즈"
"03","금융·보험","01","금융","01","금융영업","01","창구사무","10","신용카드 세일즈"
"03","금융·보험","01","금융","01","금융영업","01","창구사무","11","부수업무 처리"
"03","금융·보험","01","금융","01","금융영업","01","창구사무","12","금융소비자 보호"
"03","금융·보험","01","금융","01","금융영업","01","창구사무","13","입지급 거래"
"03","금융·보험","01","금융","01","금융영업","01","창구사무","14","예금 관리"
"03","금융·보험","01","금융","01","금융영업","02","기업영업","01","가망기업 고객 발굴"
"03","금융·보험","01","금융","01","금융영업","02","기업영업","02","대상기업분석"
"03","금융·보험","01","금융","01","금융영업","02","기업영업","03","고객접촉활동·관계형성"
"03","금융·보험","01","금융","01","금융영업","02","기업영업","04","기업고객 상담"
"03","금융·보험","01","금융","01","금융영업","02","기업영업","05","기업고객니즈 파악·분석"
"03","금융·보험","01","금융","01","금융영업","02","기업영업","06","거래 제안·협상"
"03","금융·보험","01","금융","01","금융영업","02","기업영업","07","거래신청 심사·승인"
"03","금융·보험","01","금융","01","금융영업","02","기업영업","08","거래약정"
"03","금융·보험","01","금융","01","금융영업","02","기업영업","09","기업 거래심화"
"03","금융·보험","01","금융","01","금융영업","02","기업영업","10","기업고객관리"
"03","금융·보험","01","금융","01","금융영업","03","PB영업","01","고객창출"
"03","금융·보험","01","금융","01","금융영업","03","PB영업","02","고객상담"
"03","금융·보험","01","금융","01","금융영업","03","PB영업","03","고객정보수집·분석"
"03","금융·보험","01","금융","01","금융영업","03","PB영업","04","금융자산 투자설계"
"03","금융·보험","01","금융","01","금융영업","03","PB영업","05","비금융자산 상담·자문"
"03","금융·보험","01","금융","01","금융영업","03","PB영업","06","고객제안·실행"
"03","금융·보험","01","금융","01","금융영업","03","PB영업","07","투자 사후관리"
"03","금융·보험","01","금융","01","금융영업","03","PB영업","08","고객관리"
"03","금융·보험","01","금융","01","금융영업","03","PB영업","09","PB컴플라이언스"
"03","금융·보험","01","금융","01","금융영업","04","카드영업","01","개인영업"
"03","금융·보험","01","금융","01","금융영업","04","카드영업","02","기업영업"
"03","금융·보험","01","금융","01","금융영업","04","카드영업","03","제휴영업"
"03","금융·보험","01","금융","01","금융영업","04","카드영업","04","회원마케팅"
"03","금융·보험","01","금융","01","금융영업","04","카드영업","05","가맹점마케팅"
"03","금융·보험","01","금융","01","금융영업","04","카드영업","08","신용리스크관리"
"03","금융·보험","01","금융","01","금융영업","04","카드영업","09","고객상담"
"03","금융·보험","01","금융","01","금융영업","04","카드영업","10","심사관리"
"03","금융·보험","01","금융","01","금융영업","04","카드영업","11","발급관리"
"03","금융·보험","01","금융","01","금융영업","04","카드영업","12","국내 정산관리"
"03","금융·보험","01","금융","01","금융영업","04","카드영업","13","국제 정산관리"
"03","금융·보험","01","금융","01","금융영업","05","여신전문금융영업","01","설비금융영업"
"03","금융·보험","01","금융","01","금융영업","05","여신전문금융영업","02","자동차 리스영업"
"03","금융·보험","01","금융","01","금융영업","05","여신전문금융영업","03","자동차 할부대출영업"
"03","금융·보험","01","금융","01","금융영업","05","여신전문금융영업","04","기업여신영업"
"03","금융·보험","01","금융","01","금융영업","05","여신전문금융영업","05","여신전문금융 심사"
"03","금융·보험","01","금융","01","금융영업","05","여신전문금융영업","06","여신전문금융 회계"
"03","금융·보험","01","금융","01","금융영업","05","여신전문금융영업","07","여신전문금융 컴플라이언스"
"03","금융·보험","01","금융","01","금융영업","05","여신전문금융영업","08","여신전문금융 사후관리"
"03","금융·보험","01","금융","01","금융영업","05","여신전문금융영업","09","여신전문금융 채널관리"
"03","금융·보험","01","금융","01","금융영업","05","여신전문금융영업","10","여신전문금융 채권관리"
"03","금융·보험","01","금융","02","금융상품개발","01","여수신상품개발","01","시장기회 탐색"
"03","금융·보험","01","금융","02","금융상품개발","01","여수신상품개발","02","여수신상품개발 타당성 검토"
"03","금융·보험","01","금융","02","금융상품개발","01","여수신상품개발","03","여신상품 기획"
"03","금융·보험","01","금융","02","금융상품개발","01","여수신상품개발","04","수신상품 기획"
"03","금융·보험","01","금융","02","금융상품개발","01","여수신상품개발","05","여신상품 설계"
